año|id_distrito|distrito|id_barrio|barrio|id_uso|uso|num_inmuebles|año_cons_medio|sup_cons|sup_suelo|valor_catastral
2014|11|Carabanchel|112|OPAÑEL|G|Ocio y Hostelería|1|1970.0|220.0||218464.4
2014|11|Carabanchel|112|OPAÑEL|I|Industrial|221|1968.0|60850.0||39265834.97
2014|11|Carabanchel|112|OPAÑEL|K|Deportivo|3|1992.0|5481.0||3190741.75
2014|11|Carabanchel|112|OPAÑEL|M|Suelos sin edificar, obras de urbanización y jardinería|70|||72392.0|25762794.0
2014|11|Carabanchel|112|OPAÑEL|O|Oficinas|181|1978.0|41577.0||40096478.15
2014|11|Carabanchel|112|OPAÑEL|P|Edificio Singular|1|1973.0|412.0||323377.91
2014|11|Carabanchel|112|OPAÑEL|R|Religioso|5|1976.0|44681.0||10194148.4
2014|11|Carabanchel|112|OPAÑEL|T|Espectáculos|1|1965.0|2425.0||2524760.88
2014|11|Carabanchel|112|OPAÑEL|V|Residencial|14795|1972.0|1261977.0||1192367799.88
2014|11|Carabanchel|112|OPAÑEL|Y|Sanidad y Beneficencia|3|1999.0|9568.0||9707930.26
2014|11|Carabanchel|113|SAN ISIDRO|A|Almacén-Estacionamiento|6025|1994.0|263171.0||72123386.57
2014|11|Carabanchel|113|SAN ISIDRO|C|Comercial|973|1969.0|108732.0||104012371.41
2014|11|Carabanchel|113|SAN ISIDRO|E|Cultural|23|1968.0|29121.0||22471320.01
2014|11|Carabanchel|113|SAN ISIDRO|G|Ocio y Hostelería|1|1986.0|433.0||413642.19
2014|11|Carabanchel|113|SAN ISIDRO|I|Industrial|356|1972.0|131928.0||75237850.72
2014|11|Carabanchel|113|SAN ISIDRO|K|Deportivo|8|1978.0|14864.0||8997087.07
2014|11|Carabanchel|113|SAN ISIDRO|M|Suelos sin edificar, obras de urbanización y jardinería|70|||326875.0|21219061.6
2014|11|Carabanchel|113|SAN ISIDRO|O|Oficinas|138|1986.0|38942.0||33876955.58
2014|11|Carabanchel|113|SAN ISIDRO|P|Edificio Singular|2|2008.0|16344.0||12834108.96
2014|11|Carabanchel|113|SAN ISIDRO|R|Religioso|8|1970.0|253040.0||23846994.92
2014|11|Carabanchel|113|SAN ISIDRO|T|Espectáculos|1|1960.0|2375.0||2294250.0
2014|11|Carabanchel|113|SAN ISIDRO|V|Residencial|17006|1975.0|1424412.0||1325089192.01
2014|11|Carabanchel|113|SAN ISIDRO|Y|Sanidad y Beneficencia|20|1978.0|20464.0||17739999.9
2014|11|Carabanchel|114|VISTA ALEGRE|A|Almacén-Estacionamiento|3906|1983.0|247031.0||63953213.0
2014|11|Carabanchel|114|VISTA ALEGRE|C|Comercial|1979|1968.0|287033.0||260287637.93
2014|11|Carabanchel|114|VISTA ALEGRE|E|Cultural|35|1964.0|67227.0||47429341.6
2014|11|Carabanchel|114|VISTA ALEGRE|G|Ocio y Hostelería|9|1960.0|5751.0||4486376.09
2014|11|Carabanchel|114|VISTA ALEGRE|I|Industrial|231|1965.0|44328.0||29438933.9
2014|11|Carabanchel|114|VISTA ALEGRE|K|Deportivo|7|1974.0|22182.0||14515266.7
2014|11|Carabanchel|114|VISTA ALEGRE|M|Suelos sin edificar, obras de urbanización y jardinería|47|||211638.0|49625373.4
2014|11|Carabanchel|114|VISTA ALEGRE|O|Oficinas|145|1970.0|47502.0||50033870.19
2014|11|Carabanchel|114|VISTA ALEGRE|P|Edificio Singular|2|1996.0|14687.0||14580283.1
2014|11|Carabanchel|114|VISTA ALEGRE|R|Religioso|16|1961.0|34356.0||6952887.38
2014|11|Carabanchel|114|VISTA ALEGRE|T|Espectáculos|1|1966.0|2120.0||2198694.4
2014|11|Carabanchel|114|VISTA ALEGRE|V|Residencial|19184|1970.0|1618467.0||1461531209.94
2014|11|Carabanchel|114|VISTA ALEGRE|Y|Sanidad y Beneficencia|18|1975.0|15235.0||13277550.54
2014|11|Carabanchel|115|PUERTA BONITA|A|Almacén-Estacionamiento|3994|1961.0|183606.0||60206708.77
2014|11|Carabanchel|115|PUERTA BONITA|C|Comercial|748|1970.0|70830.0||68046760.41
2014|11|Carabanchel|115|PUERTA BONITA|E|Cultural|22|1947.0|130077.0||81355560.74
2014|11|Carabanchel|115|PUERTA BONITA|G|Ocio y Hostelería|3|1978.0|2548.0||3909689.87
2014|11|Carabanchel|115|PUERTA BONITA|I|Industrial|164|1968.0|36052.0||21113658.85
2014|11|Carabanchel|115|PUERTA BONITA|K|Deportivo|8|1978.0|2383.0||1666383.82
2014|11|Carabanchel|115|PUERTA BONITA|M|Suelos sin edificar, obras de urbanización y jardinería|60|||136605.0|15195834.4
2014|11|Carabanchel|115|PUERTA BONITA|O|Oficinas|75|1972.0|7807.0||7532774.49
2014|11|Carabanchel|115|PUERTA BONITA|P|Edificio Singular|3|1960.0|6936.0||4946680.2
2014|11|Carabanchel|115|PUERTA BONITA|R|Religioso|8|1954.0|7675.0||4498299.64
2014|11|Carabanchel|115|PUERTA BONITA|V|Residencial|13967|1974.0|1138990.0||1037426958.39
2014|11|Carabanchel|115|PUERTA BONITA|Y|Sanidad y Beneficencia|6|1970.0|71705.0||65818857.81
2014|11|Carabanchel|116|BUENAVISTA|A|Almacén-Estacionamiento|10382|1988.0|321647.0||100522587.63
2014|11|Carabanchel|116|BUENAVISTA|C|Comercial|840|1984.0|391255.0||372373499.92
2014|11|Carabanchel|116|BUENAVISTA|E|Cultural|16|1978.0|83314.0||70011459.25
2014|11|Carabanchel|116|BUENAVISTA|G|Ocio y Hostelería|10|1966.0|5070.0||5884872.1
2014|11|Carabanchel|116|BUENAVISTA|I|Industrial|479|1991.0|348310.0||193088775.75
2014|11|Carabanchel|116|BUENAVISTA|K|Deportivo|7|1993.0|70051.0||53575038.72
2014|11|Carabanchel|116|BUENAVISTA|M|Suelos sin edificar, obras de urbanización y jardinería|314|||1472789.0|233303281.75
2014|11|Carabanchel|116|BUENAVISTA|O|Oficinas|292|1998.0|84639.0||82503238.68
2014|11|Carabanchel|116|BUENAVISTA|P|Edificio Singular|4|1951.0|102984.0||65410901.88
2014|11|Carabanchel|116|BUENAVISTA|R|Religioso|5|1987.0|911477.0||84179381.35
2014|11|Carabanchel|116|BUENAVISTA|V|Residencial|19263|1989.0|1960026.0||1784437992.35
2014|11|Carabanchel|116|BUENAVISTA|Y|Sanidad y Beneficencia|10|1985.0|105297.0||93617370.45
2014|11|Carabanchel|117|ABRANTES|A|Almacén-Estacionamiento|2446|1995.0|151861.0||44966516.5
2014|11|Carabanchel|117|ABRANTES|C|Comercial|728|1967.0|64567.0||59900305.33
2014|11|Carabanchel|117|ABRANTES|E|Cultural|16|1972.0|27356.0||19878549.93
2014|11|Carabanchel|117|ABRANTES|I|Industrial|89|1966.0|41639.0||46544705.67
2014|11|Carabanchel|117|ABRANTES|K|Deportivo|8|1975.0|22460.0||14999024.79
2014|11|Carabanchel|117|ABRANTES|M|Suelos sin edificar, obras de urbanización y jardinería|10|||588196.0|6065850.5
2014|11|Carabanchel|117|ABRANTES|O|Oficinas|52|1968.0|23156.0||18225706.29
2014|11|Carabanchel|117|ABRANTES|R|Religioso|4|1979.0|4932.0||3702589.1
2014|11|Carabanchel|117|ABRANTES|V|Residencial|12341|1974.0|1041627.0||931317328.21
2014|11|Carabanchel|117|ABRANTES|Y|Sanidad y Beneficencia|1|1984.0|635.0||504157.86
2014|12|Usera|121|ORCASITAS|A|Almacén-Estacionamiento|668|2004.0|19268.0||5965154.98
2014|12|Usera|121|ORCASITAS|C|Comercial|296|1985.0|32195.0||22670455.69
2014|12|Usera|121|ORCASITAS|E|Cultural|13|1983.0|37630.0||22370095.35
2014|12|Usera|121|ORCASITAS|I|Industrial|17|1980.0|25601.0||10400763.08
2014|12|Usera|121|ORCASITAS|K|Deportivo|6|1984.0|31585.0||11090997.2
2014|12|Usera|121|ORCASITAS|M|Suelos sin edificar, obras de urbanización y jardinería|17|||175207.0|9767447.0
2014|12|Usera|121|ORCASITAS|O|Oficinas|12|1980.0|1670.0||1099272.0
2014|12|Usera|121|ORCASITAS|P|Edificio Singular|2|1980.0|5510.0||3440306.27
2014|12|Usera|121|ORCASITAS|R|Religioso|4|1983.0|1809.0||1326266.14
2014|12|Usera|121|ORCASITAS|V|Residencial|9164|1987.0|1038319.0||739139237.43
2014|12|Usera|121|ORCASITAS|Y|Sanidad y Beneficencia|2|1984.0|7432.0||5384009.52
2014|12|Usera|122|ORCASUR|A|Almacén-Estacionamiento|1842|2001.0|59560.0||15310620.81
2014|12|Usera|122|ORCASUR|C|Comercial|196|1986.0|25451.0||20870558.05
2014|12|Usera|122|ORCASUR|E|Cultural|13|1983.0|68194.0||39963020.69
2014|12|Usera|122|ORCASUR|G|Ocio y Hostelería|2|1979.0|200.0||180069.75
2014|12|Usera|122|ORCASUR|I|Industrial|32|1973.0|62646.0||28812123.57
2014|12|Usera|122|ORCASUR|K|Deportivo|3|1990.0|16102.0||6914412.72
2014|12|Usera|122|ORCASUR|M|Suelos sin edificar, obras de urbanización y jardinería|48|||93062.0|19881875.0
2014|12|Usera|122|ORCASUR|O|Oficinas|68|1990.0|16585.0||14387791.33
2014|12|Usera|122|ORCASUR|R|Religioso|3|1989.0|699.0||635659.3
2014|12|Usera|122|ORCASUR|V|Residencial|5191|1990.0|568680.0||437970480.17
2014|12|Usera|122|ORCASUR|Y|Sanidad y Beneficencia|9|1988.0|313848.0||220554970.91
2014|12|Usera|123|SAN FERMÍN|A|Almacén-Estacionamiento|2952|1999.0|93939.0||25151991.36
2014|12|Usera|123|SAN FERMÍN|C|Comercial|403|1976.0|43572.0||35712793.45
2014|12|Usera|123|SAN FERMÍN|E|Cultural|6|1968.0|11048.0||6805687.74
2014|12|Usera|123|SAN FERMÍN|G|Ocio y Hostelería|2|1970.0|2169.0||2354547.13
2014|12|Usera|123|SAN FERMÍN|I|Industrial|25|1977.0|44783.0||21807400.34
2014|12|Usera|123|SAN FERMÍN|K|Deportivo|5|1989.0|145404.0||241926376.99
2014|12|Usera|123|SAN FERMÍN|M|Suelos sin edificar, obras de urbanización y jardinería|32|||130210.0|31389556.5
2014|12|Usera|123|SAN FERMÍN|O|Oficinas|90|1986.0|42556.0||32823976.83
2014|12|Usera|123|SAN FERMÍN|P|Edificio Singular|1|2009.0|13770.0||11537113.58
2014|12|Usera|123|SAN FERMÍN|R|Religioso|1|2009.0|1477.0||1937264.0
2014|12|Usera|123|SAN FERMÍN|V|Residencial|9188|1985.0|872429.0||725766951.59
2014|12|Usera|123|SAN FERMÍN|Y|Sanidad y Beneficencia|5|1994.0|21083.0||21843449.6
2014|12|Usera|124|ALMENDRALES|A|Almacén-Estacionamiento|2347|1988.0|108398.0||29369330.77
2014|12|Usera|124|ALMENDRALES|C|Comercial|690|1966.0|83545.0||80750720.21
2014|12|Usera|124|ALMENDRALES|E|Cultural|13|1967.0|25883.0||20428279.88
2014|12|Usera|124|ALMENDRALES|G|Ocio y Hostelería|5|1955.0|955.0||851545.98
2014|12|Usera|124|ALMENDRALES|I|Industrial|115|1978.0|67239.0||44627500.58
2014|12|Usera|124|ALMENDRALES|K|Deportivo|3|1979.0|1918.0||1189594.85
2014|12|Usera|124|ALMENDRALES|M|Suelos sin edificar, obras de urbanización y jardinería|32|||56072.0|9489495.22
2014|12|Usera|124|ALMENDRALES|O|Oficinas|58|1976.0|23313.0||20376258.59
2014|12|Usera|124|ALMENDRALES|R|Religioso|4|1962.0|4165.0||2224775.54
2014|12|Usera|124|ALMENDRALES|T|Espectáculos|1|1961.0|1306.0||1282117.2
2014|12|Usera|124|ALMENDRALES|V|Residencial|8438|1973.0|751971.0||670204327.11
2014|12|Usera|124|ALMENDRALES|Y|Sanidad y Beneficencia|3|1966.0|3720.0||3230328.29
2014|12|Usera|125|MOSCARDO|A|Almacén-Estacionamiento|1494|1983.0|102053.0||26679401.21
2014|12|Usera|125|MOSCARDO|C|Comercial|905|1962.0|101305.0||94515130.85
2014|12|Usera|125|MOSCARDO|E|Cultural|15|1964.0|29640.0||20628463.25
2014|12|Usera|125|MOSCARDO|G|Ocio y Hostelería|2|1971.0|2839.0||2650101.32
2014|12|Usera|125|MOSCARDO|I|Industrial|56|1959.0|15020.0||9323534.28
2014|12|Usera|125|MOSCARDO|K|Deportivo|20|1965.0|29810.0||19343224.35
2014|12|Usera|125|MOSCARDO|M|Suelos sin edificar, obras de urbanización y jardinería|15|||38071.0|18583802.0
2014|12|Usera|125|MOSCARDO|O|Oficinas|69|1964.0|35122.0||29246670.61
2014|12|Usera|125|MOSCARDO|P|Edificio Singular|1|1995.0|3927.0||4074786.1
2014|12|Usera|125|MOSCARDO|R|Religioso|3|1981.0|4900.0||3665296.02
2014|12|Usera|125|MOSCARDO|V|Residencial|11093|1961.0|887939.0||775859818.26
2014|12|Usera|125|MOSCARDO|Y|Sanidad y Beneficencia|5|1965.0|4130.0||3694820.99
2014|12|Usera|126|ZOFÍO|A|Almacén-Estacionamiento|816|1988.0|38559.0||7938979.15
2014|12|Usera|126|ZOFÍO|C|Comercial|402|1970.0|34316.0||29566299.21
2014|12|Usera|126|ZOFÍO|E|Cultural|8|1970.0|34534.0||21737773.42
2014|12|Usera|126|ZOFÍO|G|Ocio y Hostelería|2|1968.0|192.0||159484.14
2014|12|Usera|126|ZOFÍO|I|Industrial|43|1970.0|10221.0||4679337.99
2014|12|Usera|126|ZOFÍO|K|Deportivo|2|1980.0|40011.0||13967022.39
2014|12|Usera|126|ZOFÍO|M|Suelos sin edificar, obras de urbanización y jardinería|15|||60097.0|2960126.0
2014|12|Usera|126|ZOFÍO|O|Oficinas|21|1969.0|3467.0||2110189.89
2014|12|Usera|126|ZOFÍO|R|Religioso|2|1955.0|1161.0||714655.0
2014|12|Usera|126|ZOFÍO|V|Residencial|5478|1972.0|451174.0||365346958.05
2014|12|Usera|126|ZOFÍO|Y|Sanidad y Beneficencia|5|1968.0|4201.0||2483045.26
2014|12|Usera|127|PRADOLONGO|A|Almacén-Estacionamiento|1246|1984.0|69222.0||18723377.62
2014|12|Usera|127|PRADOLONGO|C|Comercial|794|1967.0|79488.0||75174109.45
2014|12|Usera|127|PRADOLONGO|E|Cultural|18|1967.0|30257.0||22303582.58
2014|12|Usera|127|PRADOLONGO|I|Industrial|59|1977.0|13196.0||6021496.74
2014|12|Usera|127|PRADOLONGO|K|Deportivo|2|1996.0|52751.0||22187186.94
2014|12|Usera|127|PRADOLONGO|M|Suelos sin edificar, obras de urbanización y jardinería|23|||18708.0|3103691.95
2014|12|Usera|127|PRADOLONGO|O|Oficinas|82|1973.0|11607.0||10328935.96
2014|12|Usera|127|PRADOLONGO|P|Edificio Singular|3|2003.0|11810.0||10090661.81
2014|12|Usera|127|PRADOLONGO|R|Religioso|6|1958.0|2507.0||1459900.14
2014|12|Usera|127|PRADOLONGO|V|Residencial|6529|1971.0|539901.0||452766654.53
2014|12|Usera|127|PRADOLONGO|Y|Sanidad y Beneficencia|6|1986.0|16960.0||18016448.54
2014|13|Puente de Vallecas|131|ENTREVÍAS|A|Almacén-Estacionamiento|717|1988.0|52172.0||12254199.52
2014|13|Puente de Vallecas|131|ENTREVÍAS|C|Comercial|1074|1976.0|89368.0||56916137.34
2014|13|Puente de Vallecas|131|ENTREVÍAS|E|Cultural|18|1976.0|67210.0||40202040.9
2014|13|Puente de Vallecas|131|ENTREVÍAS|G|Ocio y Hostelería|10|1983.0|6084.0||4106330.63
2014|13|Puente de Vallecas|131|ENTREVÍAS|I|Industrial|50|1974.0|311292.0||110427351.76
2014|13|Puente de Vallecas|131|ENTREVÍAS|K|Deportivo|10|1985.0|51553.0||17093079.22
2014|13|Puente de Vallecas|131|ENTREVÍAS|M|Suelos sin edificar, obras de urbanización y jardinería|71|||1850514.0|37526646.5
2014|13|Puente de Vallecas|131|ENTREVÍAS|O|Oficinas|4|1977.0|3122.0||2141126.22
2014|13|Puente de Vallecas|131|ENTREVÍAS|P|Edificio Singular|1|1978.0|4880.0||3185298.01
2014|13|Puente de Vallecas|131|ENTREVÍAS|R|Religioso|4|1985.0|5396.0||4237028.23
2014|13|Puente de Vallecas|131|ENTREVÍAS|T|Espectáculos|1|1983.0|1835.0||817749.4
2014|13|Puente de Vallecas|131|ENTREVÍAS|V|Residencial|13639|1975.0|1149431.0||769724292.71
2014|13|Puente de Vallecas|131|ENTREVÍAS|Y|Sanidad y Beneficencia|9|1974.0|10366.0||7827766.56
2014|13|Puente de Vallecas|132|SAN DIEGO|A|Almacén-Estacionamiento|2415|1992.0|135048.0||38495320.46
2014|13|Puente de Vallecas|132|SAN DIEGO|C|Comercial|1991|1962.0|213608.0||219839024.92
2014|13|Puente de Vallecas|132|SAN DIEGO|E|Cultural|22|1962.0|31913.0||24337418.78
2014|13|Puente de Vallecas|132|SAN DIEGO|G|Ocio y Hostelería|10|1755.0|6767.0||5827334.28
2014|13|Puente de Vallecas|132|SAN DIEGO|I|Industrial|40|1960.0|7711.0||5549185.23
2014|13|Puente de Vallecas|132|SAN DIEGO|K|Deportivo|3|1985.0|5278.0||3286664.71
2014|13|Puente de Vallecas|132|SAN DIEGO|M|Suelos sin edificar, obras de urbanización y jardinería|208|||69594.0|39446889.5
2014|13|Puente de Vallecas|132|SAN DIEGO|O|Oficinas|41|1960.0|13141.0||13323154.45
2014|13|Puente de Vallecas|132|SAN DIEGO|P|Edificio Singular|2|1940.0|3923.0||2911277.05
2014|13|Puente de Vallecas|132|SAN DIEGO|R|Religioso|11|1966.0|10458.0||8237755.34
2014|13|Puente de Vallecas|132|SAN DIEGO|T|Espectáculos|2|1960.0|2646.0||2272355.4
2014|13|Puente de Vallecas|132|SAN DIEGO|V|Residencial|17494|1963.0|1213542.0||1206461161.39
2014|13|Puente de Vallecas|132|SAN DIEGO|Y|Sanidad y Beneficencia|12|1968.0|23922.0||22878787.86
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|A|Almacén-Estacionamiento|4675|1991.0|213375.0||56658188.44
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|C|Comercial|975|1975.0|123679.0||97941315.95
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|E|Cultural|26|1977.0|90651.0||64334355.98
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|G|Ocio y Hostelería|3|1975.0|501.0||433636.88
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|I|Industrial|46|1982.0|6975.0||4384214.3
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|K|Deportivo|13|1991.0|74260.0||48627451.26
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|M|Suelos sin edificar, obras de urbanización y jardinería|118|||121207.0|14069337.5
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|O|Oficinas|11|1970.0|2325.0||1604930.91
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|P|Edificio Singular|6|1984.0|26730.0||22501971.19
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|R|Religioso|8|1975.0|8739.0||6802409.29
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|T|Espectáculos|3|1992.0|646.0||565615.6
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|V|Residencial|16589|1981.0|1575034.0||1289469386.02
2014|13|Puente de Vallecas|133|PALOMERAS BAJAS|Y|Sanidad y Beneficencia|16|1986.0|21802.0||19232639.34
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|A|Almacén-Estacionamiento|6642|1992.0|261731.0||67523820.35
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|C|Comercial|1154|1979.0|92987.0||62241795.51
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|E|Cultural|28|1983.0|147683.0||88476761.43
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|I|Industrial|270|1991.0|198177.0||83711287.25
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|K|Deportivo|10|1985.0|57445.0||25218050.22
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|M|Suelos sin edificar, obras de urbanización y jardinería|51|||169561.0|39574443.0
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|O|Oficinas|74|1991.0|27188.0||16539147.06
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|P|Edificio Singular|3|1996.0|9143.0||7117028.55
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|R|Religioso|7|1983.0|3573.0||3005783.47
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|V|Residencial|17713|1982.0|1608169.0||1241331700.8
2014|13|Puente de Vallecas|134|PALOMERAS SURESTE|Y|Sanidad y Beneficencia|16|1985.0|20177.0||18023302.16
2014|13|Puente de Vallecas|135|PORTAZGO|A|Almacén-Estacionamiento|3008|1991.0|117167.0||29550610.75
2014|13|Puente de Vallecas|135|PORTAZGO|C|Comercial|1126|1976.0|80806.0||60711896.69
2014|13|Puente de Vallecas|135|PORTAZGO|E|Cultural|36|1974.0|37745.0||25947078.81
2014|13|Puente de Vallecas|135|PORTAZGO|G|Ocio y Hostelería|7|1981.0|1977.0||1651156.31
2014|13|Puente de Vallecas|135|PORTAZGO|I|Industrial|111|1978.0|24443.0||10949317.07
2014|13|Puente de Vallecas|135|PORTAZGO|K|Deportivo|16|1970.0|5948.0||3042223.7
2014|13|Puente de Vallecas|135|PORTAZGO|M|Suelos sin edificar, obras de urbanización y jardinería|24|||50748.0|9032312.0
2014|13|Puente de Vallecas|135|PORTAZGO|O|Oficinas|36|1976.0|2471.0||2002312.65
2014|13|Puente de Vallecas|135|PORTAZGO|R|Religioso|3|1987.0|5370.0||5216041.42
2014|13|Puente de Vallecas|135|PORTAZGO|T|Espectáculos|2|1979.0|535.0||509843.96
2014|13|Puente de Vallecas|135|PORTAZGO|V|Residencial|11824|1977.0|986005.0||823381547.58
2014|13|Puente de Vallecas|135|PORTAZGO|Y|Sanidad y Beneficencia|3|1990.0|13882.0||13660234.73
2014|13|Puente de Vallecas|136|NUMANCIA|A|Almacén-Estacionamiento|3655|1984.0|226919.0||69781837.99
2014|13|Puente de Vallecas|136|NUMANCIA|C|Comercial|1098|1968.0|172212.0||184755321.16
2014|13|Puente de Vallecas|136|NUMANCIA|E|Cultural|22|1971.0|46010.0||35150975.1
2014|13|Puente de Vallecas|136|NUMANCIA|G|Ocio y Hostelería|9|1981.0|3181.0||5666528.77
2014|13|Puente de Vallecas|136|NUMANCIA|I|Industrial|240|1972.0|36775.0||23647404.47
2014|13|Puente de Vallecas|136|NUMANCIA|K|Deportivo|10|1986.0|63722.0||44132129.28
2014|13|Puente de Vallecas|136|NUMANCIA|M|Suelos sin edificar, obras de urbanización y jardinería|204|||175876.0|36016521.2
2014|13|Puente de Vallecas|136|NUMANCIA|O|Oficinas|118|1971.0|18889.0||16679757.46
2014|13|Puente de Vallecas|136|NUMANCIA|P|Edificio Singular|6|1973.0|10803.0||8346208.95
2014|13|Puente de Vallecas|136|NUMANCIA|R|Religioso|11|1975.0|3270.0||3127867.89
2014|13|Puente de Vallecas|136|NUMANCIA|T|Espectáculos|2|1970.0|2457.0||1980516.18
2014|13|Puente de Vallecas|136|NUMANCIA|V|Residencial|20075|1971.0|1693750.0||1514412413.96
2014|13|Puente de Vallecas|136|NUMANCIA|Y|Sanidad y Beneficencia|17|1985.0|48982.0||48329017.35
2014|14|Moratalaz|141|PAVONES|A|Almacén-Estacionamiento|206|1996.0|6444.0||2182521.13
2014|14|Moratalaz|141|PAVONES|C|Comercial|201|1977.0|16390.0||15861882.85
2014|14|Moratalaz|141|PAVONES|E|Cultural|7|1984.0|58897.0||57833305.99
2014|14|Moratalaz|141|PAVONES|G|Ocio y Hostelería|4|1975.0|635.0||653059.4
2014|14|Moratalaz|141|PAVONES|I|Industrial|5|1982.0|4675.0||3035461.73
2014|14|Moratalaz|141|PAVONES|K|Deportivo|4|1987.0|44937.0||26728176.44
2014|14|Moratalaz|141|PAVONES|M|Suelos sin edificar, obras de urbanización y jardinería|6|||24855.0|6202736.0
2014|14|Moratalaz|141|PAVONES|O|Oficinas|36|1980.0|2701.0||2815393.9
2014|14|Moratalaz|141|PAVONES|P|Edificio Singular|2|2002.0|11697.0||13052313.51
2014|14|Moratalaz|141|PAVONES|R|Religioso|1|1972.0|1041.0||740161.02
2014|14|Moratalaz|141|PAVONES|V|Residencial|3557|1979.0|374937.0||363743955.82
2014|14|Moratalaz|141|PAVONES|Y|Sanidad y Beneficencia|11|1988.0|56011.0||58992652.4
2014|14|Moratalaz|142|HORCAJO|A|Almacén-Estacionamiento|1079|2000.0|36842.0||12456892.52
2014|14|Moratalaz|142|HORCAJO|C|Comercial|107|1999.0|10528.0||13132721.75
2014|14|Moratalaz|142|HORCAJO|K|Deportivo|2|2011.0|6948.0||2322107.0
2014|14|Moratalaz|142|HORCAJO|M|Suelos sin edificar, obras de urbanización y jardinería|5|||48469.0|8709100.0
2014|14|Moratalaz|142|HORCAJO|O|Oficinas|3|2002.0|285.0||326125.6
2014|14|Moratalaz|142|HORCAJO|V|Residencial|2410|1999.0|337586.0||337573934.59
2014|14|Moratalaz|143|MARROQUINA|A|Almacén-Estacionamiento|2500|1987.0|170755.0||45313594.62
2014|14|Moratalaz|143|MARROQUINA|C|Comercial|783|1975.0|63710.0||64013140.7
2014|14|Moratalaz|143|MARROQUINA|E|Cultural|12|1982.0|79561.0||76684644.67
2014|14|Moratalaz|143|MARROQUINA|G|Ocio y Hostelería|1|1998.0|50.0||54670.0
2014|14|Moratalaz|143|MARROQUINA|I|Industrial|22|1977.0|9174.0||5774521.26
2014|14|Moratalaz|143|MARROQUINA|K|Deportivo|14|1982.0|34708.0||24827929.3
2014|14|Moratalaz|143|MARROQUINA|M|Suelos sin edificar, obras de urbanización y jardinería|4|||4113.0|954011.0
2014|14|Moratalaz|143|MARROQUINA|O|Oficinas|86|1974.0|6581.0||6629996.52
2014|14|Moratalaz|143|MARROQUINA|R|Religioso|3|1974.0|2794.0||2421459.67
2014|14|Moratalaz|143|MARROQUINA|V|Residencial|11837|1976.0|1160105.0||1189078187.61
2014|14|Moratalaz|143|MARROQUINA|Y|Sanidad y Beneficencia|8|1983.0|11312.0||12390313.77
2014|14|Moratalaz|144|MEDIA LEGUA|A|Almacén-Estacionamiento|1407|1984.0|173632.0||46383675.23
2014|14|Moratalaz|144|MEDIA LEGUA|C|Comercial|401|1976.0|67897.0||85976920.19
2014|14|Moratalaz|144|MEDIA LEGUA|E|Cultural|7|1982.0|25446.0||21337322.78
2014|14|Moratalaz|144|MEDIA LEGUA|G|Ocio y Hostelería|1|1994.0|1418.0||1576291.78
2014|14|Moratalaz|144|MEDIA LEGUA|I|Industrial|13|1970.0|2085.0||1219497.31
2014|14|Moratalaz|144|MEDIA LEGUA|K|Deportivo|6|1984.0|53741.0||33750114.68
2014|14|Moratalaz|144|MEDIA LEGUA|M|Suelos sin edificar, obras de urbanización y jardinería|9|||30139.0|13791616.0
2014|14|Moratalaz|144|MEDIA LEGUA|O|Oficinas|77|1977.0|8601.0||10271475.6
2014|14|Moratalaz|144|MEDIA LEGUA|R|Religioso|3|1973.0|4207.0||3560564.38
2014|14|Moratalaz|144|MEDIA LEGUA|V|Residencial|7995|1975.0|788056.0||827282918.76
2014|14|Moratalaz|144|MEDIA LEGUA|Y|Sanidad y Beneficencia|7|1980.0|17938.0||17210346.54
2014|14|Moratalaz|145|FONTARRÓN|A|Almacén-Estacionamiento|109|1973.0|77565.0||19693080.49
2014|14|Moratalaz|145|FONTARRÓN|C|Comercial|259|1966.0|23999.0||22223857.64
2014|14|Moratalaz|145|FONTARRÓN|E|Cultural|9|1966.0|28645.0||21230301.09
2014|14|Moratalaz|145|FONTARRÓN|G|Ocio y Hostelería|1|1991.0|50.0||60725.0
2014|14|Moratalaz|145|FONTARRÓN|I|Industrial|14|1967.0|1864.0||1088746.17
